Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-01,89.42581889178166,106.63453404594364,89.0389877512,103.15311431884766,725477100,0.0,0.0
2023-04-01,101.83394403658693,108.73726701217129,101.54630463336248,107.33875274658203,461670700,0.0,0.0
2023-05-01,106.84282515653565,126.01542061241055,103.64904476729728,122.36538696289062,620361600,0.0,0.0
2023-06-01,122.49432872428855,128.49506607331665,115.95799530157251,119.98493194580078,521440000,0.0,0.0
2023-07-01,119.34021236660925,132.97825121880706,114.88677736040115,132.02606201171875,525480300,0.0,0.0
2023-08-01,129.7894457638294,137.27300514336963,125.96584119972849,136.2315673828125,463504700,0.0,0.0
2023-09-01,137.30272565096243,138.79051080861112,127.14612199418202,130.7763214111328,389639800,0.0,0.0
2023-10-01,131.07886151780073,141.22060546575165,120.47095113317742,124.2796859741211,514900900,0.0,0.0
2023-11-01,124.31931988788475,139.95099176225696,123.90770600087784,132.82945251464844,405647400,0.0,0.0
2023-12-01,132.23436302164336,142.77284209394188,128.34627083610852,139.78237915039062,482145900,0.0,0.0
2024-01-01,138.4632273261581,153.93618566555577,135.73562088991923,140.6453094482422,428791100,0.0,0.0
2024-02-01,142.51991820235358,149.46788052361967,135.52732413741444,138.64175415039062,475207200,0.0,0.0
2024-03-01,138.47314259520334,151.95247425151655,130.4787783922897,151.02012634277344,507105700,0.0,0.0
2024-04-01,150.59363217253386,174.98338926252447,149.85072325599097,163.29931640625,488316800,0.0,0.0
2024-05-01,164.826766197236,178.4846394358033,163.55719062360163,172.54342651367188,391972900,0.0,0.0
2024-06-01,172.46408339212363,185.9731695879403,171.04572014877456,181.9263916015625,350435200,0.2,0.0
2024-07-01,183.18598429883087,191.95404920691547,164.7015665420493,171.93545532226562,354565500,0.0,0.0
2024-08-01,170.77366497272757,174.44770878559206,155.50155623574366,163.9518585205078,389619100,0.0,0.0
2024-09-01,162.1694535623886,166.18607869120416,147.16047003499742,166.01727294921875,389077200,0.2,0.0
2024-10-01,167.89626392219142,182.74104647335108,160.20043305435817,171.70440673828125,381759000,0.0,0.0
2024-11-01,170.56097832315209,182.97472439876682,164.36653849671646,169.51698303222656,360591400,0.0,0.0
2024-12-01,169.3479394296823,201.72210721542592,169.2982217604935,189.3531036376953,447499100,0.2,0.0
2025-01-01,190.6081534306329,206.13174209790108,187.79609269462085,204.6585235595703,324448100,0.0,0.0
2025-02-01,201.28900705760827,207.74431134891051,167.61890260075836,171.43136596679688,395448600,0.0,0.0
2025-03-01,172.93443444233142,176.08991624749723,151.51299185436844,155.5145721435547,477940000,0.2,0.0
2025-04-01,154.76495594802458,167.66037686533215,142.1685044974085,160.335693359375,537349300,0.0,0.0
2025-05-01,161.9600885487546,177.51630941163492,148.97498086596653,172.25450134277344,630592900,0.0,0.0
2025-06-01,168.4277203270668,181.81644676303617,162.76729639386812,176.7788543701172,580774000,0.21,0.0
2025-07-01,176.40764815945064,198.52284394475268,173.48923386784222,192.42657470703125,559939100,0.0,0.0
2025-08-01,189.3534857908817,214.85603961982682,188.2759111640183,213.05010986328125,397690600,0.0,0.0
2025-09-01,208.52033981526193,256.12312727434653,206.49490307590838,243.00267028808594,533227600,0.21,0.0
2025-10-01,240.85306290645792,291.534269116355,236.36416094691782,281.43798828125,476206700,0.0,0.0
2025-11-01,282.0371601856237,328.2244629205372,271.04207577136907,319.68603515625,531358400,0.0,0.0
2025-12-01,317.04463975932157,323.3910054720776,297.04679156958593,313.3746032714844,441948000,0.21,0.0
2026-01-01,317.3664255061613,342.04904987876284,310.4313085527613,338.29168701171875,417384700,0.0,0.0
2026-02-01,336.31306571541137,349.9034977829213,296.6909843408994,311.21075439453125,490465500,0.0,0.0
2026-03-01,302.7517244162376,310.85002351662865,271.34385685397285,286.6580505371094,456913900,0.21,0.0
2026-04-01,289.9800109863281,382.6300048828125,287.57000732421875,381.94000244140625,367202400,0.0,0.0
2026-05-01,377.9800109863281,404.4700012207031,375.260009765625,379.3800048828125,298888644,0.0,0.0
